Doc.fact.,ClFac,OrgVt,CDis,Fechacompra,Año,zona de ventas ,IDCliente,cantidadComprada,UMB,SKU,Descripción de SKU,NombreCliente,Grupo de vendedores,Grupo de materiales 1,Grupo de materiales 3,Grupo de materiales 4
96003013,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203179,AURA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003013,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003013,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203181,ETERNA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003013,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203182,BOSCO LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003014,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003014,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003014,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203174,NEUTRA LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,NATURAL-PIEDRA,REVESTIMIENTO
96003014,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203176,VITA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003014,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203177,AURA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003014,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203178,VITA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003014,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203179,AURA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003014,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003014,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203181,ETERNA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003014,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203182,BOSCO LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003016,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003016,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003020,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003020,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003021,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003021,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003022,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003022,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003023,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003023,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003025,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003025,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003026,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003026,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003027,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003027,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003027,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203174,NEUTRA LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,NATURAL-PIEDRA,REVESTIMIENTO
96003027,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203176,VITA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003027,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203177,AURA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003027,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203178,VITA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003027,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203179,AURA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003027,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003027,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203181,ETERNA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003027,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203182,BOSCO LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003029,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003029,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003029,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203174,NEUTRA LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,NATURAL-PIEDRA,REVESTIMIENTO
96003029,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203176,VITA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003029,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203177,AURA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003029,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203178,VITA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003029,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203179,AURA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003029,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003029,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203181,ETERNA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003029,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203182,BOSCO LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003033,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003033,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003033,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203174,NEUTRA LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,NATURAL-PIEDRA,REVESTIMIENTO
96003033,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203176,VITA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003033,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203177,AURA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003033,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203178,VITA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003033,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203179,AURA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003033,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003033,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203181,ETERNA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003033,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203182,BOSCO LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003034,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003034,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003034,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203174,NEUTRA LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,NATURAL-PIEDRA,REVESTIMIENTO
96003034,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203176,VITA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003034,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203177,AURA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003034,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203178,VITA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003034,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203179,AURA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003034,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003034,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203181,ETERNA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003034,ZFCO,1000,10,6/27/2025,2025,205,104385,1.002,M2,203182,BOSCO LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003079,ZFCO,1000,10,6/28/2025,2025,209,104385,1,M2,203121,HESTIA GRIS 60X60 PRIMERA EXC,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003079,ZFCO,1000,10,6/28/2025,2025,209,104385,1,M2,203120,HESTIA BEIGE 60X60 PRIMERA EXC,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003079,ZFCO,1000,10,6/28/2025,2025,209,104385,1,M2,203123,ANITE GRIS 30X60 PRIMERA EXC,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003079,ZFCO,1000,10,6/28/2025,2025,209,104385,1,M2,203122,ANITE BEIGE 30X60 PRIMERA EXC,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003114,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203177,AURA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003114,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203179,AURA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003114,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203182,BOSCO LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003114,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003114,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203181,ETERNA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003114,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003114,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203175,NEUTRA DARK 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
96003114,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203174,NEUTRA LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
96003114,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203178,VITA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003114,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203176,VITA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003114,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203183,LUMEN 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
96003114,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203186,LUMEN ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
96003115,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203177,AURA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203179,AURA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203182,BOSCO LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203181,ETERNA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203175,NEUTRA DARK 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203174,NEUTRA LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203178,VITA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203176,VITA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203183,LUMEN 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
96003116,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203186,LUMEN ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203177,AURA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203179,AURA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203182,BOSCO LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203181,ETERNA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203175,NEUTRA DARK 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203174,NEUTRA LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203178,VITA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203176,VITA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203183,LUMEN 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
96003118,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203186,LUMEN ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
96003119,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203177,AURA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003119,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203179,AURA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003119,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003119,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203182,BOSCO LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003119,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003119,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203181,ETERNA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003119,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003119,ZFCO,1000,10,7/2/2025,2025,209,104385,1.002,M2,203175,NEUTRA DARK 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
